,clauses,fairness level
1026,"['like', 'mani', 'compani', 'use', 'cooki', 'small', 'text', 'file', 'place', 'comput', 'devic', 'track', 'technolog', 'servic', 'refer', 'togeth', 'point', 'forward', 'cooki', 'unless', 'otherwis', 'state', 'includ', 'http', 'cooki', 'html5', 'flash', 'local', 'storag', 'flash', 'cooki', 'web', 'beacon', 'gif', 'emb', 'script', 'etag', 'cach', 'browser', 'softwar', 'develop', 'kit']",1
1027,"['use', 'interact', 'servic', 'engag', 'fandango', 'transact', 'relationship', 'u', 'agre', 'bind', 'arbitr', 'provid']",1
1028,"['establish', 'person', 'account', 'u', 'agre', 'provid', 'true', 'accur', 'data', 'account', 'registr', 'form', 'updat', 'keep', 'data', 'current', 'receiv', 'password', 'account', 'upon', 'complet', 'registr', 'form']",1
1029,"['condit', 'use', 'servic', 'interfer', 'user', 'use', 'enjoy', 'servic']",1
1030,"['agre', 'regardless', 'statut', 'law', 'establish', 'differ', 'statut', 'limit', 'maximum', 'extent', 'permit', 'applic', 'law', 'claim', 'caus', 'action', 'includ', 'arbitr', 'aris', 'relat', 'connect', 'use', 'servic', 'term', 'privaci', 'polici', 'term', 'polici', 'fandango', 'transact', 'relationship', 'must', 'file', 'within', 'one', '1', 'year', 'claim', 'caus', 'action', 'aris', 'forev', 'bar']",1
1031,"['fandango', 'global', 'compani', 'headquart', 'unit', 'state', 'may', 'transfer', 'inform', 'describ', 'privaci', 'polici', 'outsid', 'countri', 'resid', 'includ', 'unit', 'state', 'countri', 'necessari', 'provid', 'servic', 'purpos', 'outlin', 'privaci', 'polici', 'data', 'privaci', 'law', 'vari', 'countri', 'countri', 'may', 'equival', 'protect', 'law', 'home', 'countri', 'take', 'step', 'ensur', 'reason', 'safeguard', 'place', 'aim', 'ensur', 'appropri', 'level', 'protect', 'inform', 'accord', 'applic', 'law']",1
1032,"['unless', 'otherwis', 'expressli', 'provid', 'herein', 'invalid', 'unenforc', 'provis', 'term', 'affect', 'valid', 'enforc', 'provis', 'remain', 'full', 'forc', 'effect']",1
1033,"['indemnifi', 'hold', 'harmless', 'fandango', 'parti', 'fandango', 's', 'option', 'defend', 'fandango', 'parti', 'damag', 'loss', 'cost', 'expens', 'includ', 'without', 'limit', 'legal', 'fee', 'cost', 'incur', 'connect', 'third', 'parti', 'claim', 'demand', 'proceed', 'action', 'claim', 'bring', 'fandango', 'parti', 'aris', 'use', 'servic', 'alleg', 'breach', 'provis', 'term', 'infring', 'subscrib', 'user', 'account', 'intellectu', 'properti', 'right', 'person', 'entiti']",1
1034,"['subject', 'arbitr', 'provis', 'small', 'claim', 'action', 'permit', 'therein', 'action', 'proceed', 'aris', 'relat', 'connect', 'term', 'bring', 'exclus', 'feder', 'state', 'court', 'locat', 'new', 'york', 'new', 'york', 'irrevoc', 'consent', 'person', 'jurisdict', 'court', 'agre', 'conveni', 'forum', 'seek', 'transfer', 'action', 'proceed', 'forum', 'jurisdict', 'doctrin', 'forum', 'nonconvenien', 'otherwis']",1
1035,"['servic', 'site', 'design', 'intend', 'use', 'child', '13', 'thu', 'user', 'must', 'least', '13', '18', 'use', 'fandango', 'involv', 'permiss', 'parent', 'guardian']",1
1036,"['fandango', 'provid', 'site', 'servic', 'avail', 'basi']",1
1037,"['fandango', 'use', 'reason', 'effort', 'includ', 'date', 'inform', 'site', 'servic', 'fandango', 'make', 'warranti', 'represent', 'accuraci', 'timeli', 'reliabl', 'complet', 'otherwis']",1
1038,"['pleas', 'note', 'also', 'irrevoc', 'grant', 'user', 'servic', 'medium', 'right', 'access', 'user', 'materi', 'connect', 'use', 'servic', 'medium']",1
1039,"['fandango', 'affili', 'agent', 'licensor', 'collect', 'fandango', 'parti', 'disclaim', 'warranti', 'condit', 'statutori', 'otherwis', 'includ', 'without', 'limit', 'impli', 'warranti', 'merchant', 'fit', 'particular', 'purpos', 'noninfring', 'without', 'limit', 'forego', 'fandango', 'warrant', 'site', 'servic', '1', 'uninterrupt', '1', 'free', 'inaccuraci', 'error', 'viru', 'harm', 'compon', '3', 'meet', 'requir', '4', 'oper', 'configur', 'hardwar', 'softwar', 'use', 'use', 'site', 'servic', 'sole', 'risk']",1
1040,"['servic', 'may', 'contain', 'link', 'third', 'parti', 'servic', 'sit', 'even', 'co', 'brand', 'fandango', 'may', 'collect', 'inform', 'use', 'inform', 'accord', 'privaci', 'polici', 'term', 'servic', 'control', 'third', 'parti', 'polici', 'practic']",1
1041,"['failur', 'delay', 'fandango', 'exercis', 'right', 'power', 'privileg', 'term', 'oper', 'waiver', 'thereof', 'singl', 'partial', 'exercis', 'right', 'power', 'privileg', 'preclud', 'exercis', 'thereof', 'exercis', 'right', 'power', 'privileg', 'term']",1
1042,"['attempt', 'gain', 'unauthor', 'access', 'comput', 'system', 'network', 'connect', 'servic']",1
1043,"['addit', 'agre', 'use', 'servic', 'upload', 'post', 'otherwis', 'distribut', 'facilit', 'distribut', 'materi', 'libel', 'defamatori', 'slander']",1
1044,"['agre', 'use', 'robot', 'spider', 'automat', 'devic', 'manual', 'process', 'monitor', 'copi', 'web', 'page', 'content', 'contain', 'therein', 'without', 'prior', 'write', 'permiss', 'author', 'offic', 'fandango']",1
1045,"['although', 's', 'gener', 'uniqu', 'bind', 'languag', 'term', 'translat', 'allow', 'user', 'understand', 'agreement', 're', 'accept', 'matter', 'nativ', 'languag']",0
1046,"['agre', 'use', 'servic', 'upload', 'post', 'otherwis', 'distribut', 'facilit', 'distribut', 'materi', 'sexual', 'suggest', 'contain', 'explicit', 'sexual', 'content', 'includ', 'nuditi', 'may', 'denigr', 'offend', 'individu', 'group', 'basi', 'religion', 'gender', 'sexual', 'orient', 'race', 'ethnic', 'age', 'disabl', 'may', 'threaten', 'abus', 'harass', 'invad', 'privaci', 'third', 'parti', 'fraudul', 'infring', 'right', 'third', 'parti', 'includ', 'without', 'limit', 'patent', 'trademark', 'trade', 'secret', 'copyright', 'right', 'public', 'proprietari', 'right']",0
1047,"['permit', 'use', 'site', 'servic', 'person', 'non', 'commerci', 'use']",0
1048,"['sole', 'respons', 'maintain', 'confidenti', 'password', 'account', 'sole', 'respons', 'use', 'password', 'account', 'whether', 'author', 'shall', 'allow', 'person', 'access', 'use', 'usernam', 'password', 'shall', 'post', 'usernam', 'password', 'websit', 'transmit', 'unsecur', 'site']",1
1049,"['believ', 'good', 'faith', 'notic', 'copyright', 'infring', 'wrongli', 'file', 'dmca', 'permit', 'send', 'fandango', 'counter', 'notic']",0
1050,"['explain', 'categori', 'inform', 'collect', 'purpos', 'use', 'pleas', 'note', 'may', 'use', 'inform', 'compli', 'law', 'detect', 'prevent', 'fraud', 'defend', 'legal', 'right', 'detail', 'purpos', 'set', 'addit', 'inform', 'purpos', 'use', 'tabl', 'inform', 'provid', 'u', 'categori', 'person', 'inform', 'collect', 'purpos', 'use', 'contact', 'inform', 'account', 'registr', 'exampl', 'name', 'email', 'postal', 'address', 'telephon', 'number', 'account', 'user', 'name', 'password', 'busi', 'contact', 'inform', 'inform', 'may', 'provid', 'u', 'event', 'person']",0
1051,"['cooki', 'collect', 'data', 'regard', 'usag', 'servic', 'servic', 'third', 'parti', 'vendor', 'use', 'cooki', 'perform', 'analyt', 'improv', 'content', 'user', 'experi', 'statist', 'purpos', 'recogn', 'across', 'platform', 'devic', 'develop', 'new', 'servic', 'improv', 'servic']",1
1052,"['ask', 'servic', 'remov', 'content', 'time', 's', 'delet', 'within', 'reason', 'time']",0
1053,"['huawei', 'third', 'parti', 'may', 'use', 'local', 'storag', 'technolog', 'exampl', 'local', 'share', 'object', 'also', 'call', 'flash', 'cooki', 'html5', 'local', 'storag', 'certain', 'product', 'servic', 'similar', 'cooki', 'technolog', 'store', 'inform', 'devic', 'record', 'inform', 'activ', 'prefer', 'howev', 'technolog', 'may', 'use', 'differ', 'medium', 'cooki', 'therefor', 'may', 'abl', 'control', 'use', 'standard', 'browser', 'tool', 'set']",1
1054,"['product', 'servic', 'deliv', 'resourc', 'server', 'locat', 'differ', 'place', 'offer', 'product', 'servic', 'may', 'need', 'transfer', 'person', 'data', 'among', 'sever', 'countri']",1
1055,"['pixel', 'tag', 'allow', 'huawei', 'send', 'email', 'way', 'readabl', 'find', 'whether', 'email', 'open']",1
1056,"['social', 'medium', 'cooki', 'social', 'medium', 'cooki', 'link', 'servic', 'provid', 'third', 'parti', 'like', 'button', 'share', 'button', 'third', 'parti', 'provid', 'servic', 'return', 'recogn', 'visit', 'websit']",1
1057,"['huawei', 'oper', 'manag', 'websit', 'headquart', 'guangdong', 'provinc', 'peopl', 's', 'republ', 'china']",1
1058,"['huawei', 'use', 'cooki', 'collect', 'inform', 'onlin', 'activ', 'interest', 'provid', 'advertis', 'correl', 'highli']",1
1059,"['agre', 'huawei', 'sole', 'decid', 'without', 'prior', 'notif', 'termin', 'access', 'part', 'websit', 's', 'function']",1
1060,"['updat', 'statement', 'huawei', 'reserv', 'right', 'updat', 'statement', 'time', 'statement', 'revis', 'time', 'time', 'huawei', 'releas', 'chang', 'notic', 'via', 'variou', 'channel', 'exampl', 'post', 'latest', 'version', 'offici', 'websit', 'http', 'consum', 'huawei', 'com']",1
1061,"['huawei', 'collect', 'inform', 'public', 'commerci', 'sourc']",1
1062,"['huawei', 'third', 'parti', 'may', 'also', 'use', 'web', 'beacon', 'pixel', 'tag', 'websit']",1
1063,"['give', 'text', 'date', 'allow', 'know', 'last', 'updat']",0
1064,"['huawei', 'reserv', 'right', 'alter', 'term', 'use', 'time', 'without', 'provid', 'notic']",1
1065,"['huawei', 'fail', 'uphold', 'demand', 'strict', 'execut', 'term', 'use', 'deem', 'waiver', 'part', 'huawei', 'right', 'pertain', 'execut', 'term', 'use', 'term', 'use']",1
1066,"['place', 'sign', 'agreement', 'regard', 'longgang', 'district', 'shenzhen', 'citi', 'peopl', 's', 'republ', 'china']",1
1067,"['huawei', 'guarante', 'correct', 'complet', 'reliabl', 'content', 'websit']",1
1068,"['shall', 'use', 'form', 'devic', 'program', 'algorithm', 'includ', 'spider', 'robot', 'deep', 'link', 'page', 'scrape', 'ident', 'similar', 'manual', 'program', 'access', 'obtain', 'copi', 'monitor', 'part', 'websit', 'content']",1
1069,"['websit', 'content', 'provid', 'a', 'basi', 'user', 'bear', 'respons', 'usag', 'websit', 'websit', 'link']",1
1070,"['except', 'forbidden', 'law', 'circumst', 'huawei', 'accept', 'respons', 'indirect', 'deriv', 'incident', 'collater', 'punit', 'damag', 'may', 'incur', 'usag', 'websit', 'includ', 'limit', 'profit', 'loss', 'even', 'huawei', 'alreadi', 'awar', 'potenti', 'risk']",1
1071,"['accept', 'full', 'respons', 'protect', 'confidenti', 'account', 'inform', 'includ', 'password', 'accept', 'full', 'respons', 'action', 'occur', 'account', 'event', 'fail', 'maintain', 'secur', 'confidenti', 'say', 'inform']",1
1072,"['disabl', 'cooki', 'may', 'affect', 'use', 'function', 'servic']",1
1073,"['send', 'inform', 'product', 'servic', 'might', 'interest', 'invit', 'huawei', 'promot', 'activ', 'market', 'survey', 'send', 'market', 'inform', 'want', 'receiv', 'inform', 'opt', 'time']",1
1074,"['enabl', 'track', 'browser', 'huawei', 'websit', 'respect', 'select']",0
1075,"['huawei', 'guarante', 'avail', 'continu', 'access', 'websit', 'content', 'servic']",1
1076,"['may', 'also', 'obtain', 'inform', 'sourc', 'combin', 'inform', 'collect', 'servic', 'exampl', 'creat', 'log', 'account', 'social', 'medium', 'site', 'access', 'certain', 'inform', 'site', 'name', 'account', 'inform', 'friend', 'list', 'accord', 'author', 'procedur', 'determin', 'social', 'medium', 'site', 'may', 'receiv', 'updat', 'inform', 'updat', 'bill', 'address', 'financi', 'institut', 'issu', 'credit', 'card', 'connect', 'bill', 'servic']",1
1077,"['particip', 'survey', 'contest', 'sweepstak']",1
1078,"['connect', 'anticip', 'merger', 'divestitur', 'consolid', 'bankruptci', 'sale', 'compani', 'asset', 'financ', 'acquisit', 'portion', 'busi', 'anoth', 'compani', 'signific', 'corpor', 'event', 'case', 'acquir', 'entiti', 'may', 'use', 'inform', 'pursuant', 'privaci', 'polici', 'procedur', 'extent', 'legal', 'permiss']",1
1079,"['technolog', 'rememb', 'devic', 'visit', 'site', 'servic', 'may', 'also', 'abl', 'track', 'devic', 's', 'brows', 'activ', 'site', 'servic', 'flickr', 'also', 'make', 'use', 'servic', 'third', 'parti']",1
1080,"['log', 'inform', 'use', 'servic', 'includ', 'type', 'browser', 'use', 'access', 'time', 'page', 'view', 'ip', 'address', 'page', 'visit', 'navig', 'servic']",1
1081,"['third', 'parti', 'cooki', 'may', 'place', 'devic', 'someon', 'provid', 'servic', 'flickr', 'exampl', 'help', 'u', 'understand', 'servic', 'use']",1
1082,"['ccpa', 'requir', 'busi', 'sell', 'person', 'inform', 'term', 'sell', 'defin', 'ccpa', 'provid', 'opt', 'out', 'sale', 'peopl', 'take', 'posit', 'websit', 'app', 'use', 'third', 'parti', 'cooki', 'similar', 'technolog', 'analyt', 'advertis', 'purpos', 'websit', 'app', 'engag', 'sale', 'ccpa', 'third', 'parti', 'abil', 'use', 'disclos', 'retain', 'data', 'improv', 'servic', 'take', 'step', 'beyond', 'narrowli', 'draw', 'bound', 'mere', 'provid', 'servic', 'websit', 'app', 'take', 'posit', 'even', 'websit', 'app', 'pay', 'third', 'parti', 'vice', 'versa', 'case', 'mere', 'provid', 'third', 'parti', 'opportun', 'collect', 'data', 'directli', 'instead', 'send', 'copi', 'person', 'inform', 'third', 'parti', 'take', 'posit', 'relationship', 'involv', 'sale', 'within', 'mean', 'ccpa', 'may', 'consid', 'flickr', 'sell', 'ccpa', 'call', 'identifi', 'like', 'ip', 'address', 'internet', 'electron', 'network', 'activ', 'inform', 'like', 'inform', 'regard', 'individu', 'brows', 'interact', 'flickr', 'com', 'commerci', 'inform', 'like', 'fact', 'browser', 'visit', 'particular', 'page', 'websit', 'sort', 'compani']",1
1083,"['smugmug', 'agre', 'u', 'may', 'bring', 'claim', 'individu', 'basi', 'part', 'purport', 'class', 'repres', 'action', 'proceed']",1
1084,"['smugmug', 'agre', 'arbitr', 'disput', 'aris', 'term', 'use', 'relat', 'servic', 'site', 'flickr', 'materi', 'arbitr', 'prevent', 'sue', 'court', 'juri', 'trial']",1
1085,"['absenc', 'legal', 'requir', 'flickr', 'may', 'refrain', 'notifi', 'flickr', 'disclosur', 'government', 'author', 'notif', 'may', 'jeopard', 'import', 'law', 'enforc', 'investig']",1
1086,"['may', 'delet', 'account', 'termin', 'subscript', 'pursuant', 'flickr', 'term', 'use', 'note', 'may', 'retain', 'certain', 'inform', 'requir', 'law', 'legitim', 'busi', 'purpos']",1
1087,"['use', 'servic', 'purchas', 'product', 'purchas', 'new', 'servic', 'follow', 'post', 'revis', 'term', 'use', 'notic', 'constitut', 'accept', 'chang', 'modif']",1
1088,"['use', 'variou', 'technolog', 'collect', 'inform', 'includ', 'cooki', 'web', 'beacon', 'similar', 'technolog']",1
1089,"['herebi', 'grant', 'smugmug', 'royalti', 'free', 'sublicens', 'transfer', 'perpetu', 'irrevoc', 'licens', 'feedback', 'use', 'matter', 'relat', 'oper', 'busi', 'assign', 'term', 'use', 'bind', 'upon', 'inur', 'benefit', 'parti', 'hereto', 'permit', 'successor', 'assign', 'notwithstand', 'forego', 'may', 'assign', 'right', 'term', 'use', 'without', 'smugmug', 'prior', 'write', 'consent', 'smugmug', 'permit', 'assign', 'right', 'term', 'use', 'sole', 'discret']",1
1090,"['advertis', 'partner', 'use', 'cooki', 'deliv', 'advertis', 'make', 'relev', 'meaning', 'visitor', 'websit', 'track', 'effici', 'advertis', 'campaign']",1
1091,"['term', 'use', 'use', 'servic', 'govern', 'constru', 'accord', 'law', 'state', 'california', 'applic', 'agreement', 'make', 'entir', 'perform', 'within', 'state', 'california', 'without', 'regard', 'conflict', 'law', 'provis']",0
1092,"['smugmug', 'enforc', 'accept', 'use', 'provis', 'set', 'forth', 'term', 'use', 'respect', 'user', 'content', 'instanc', 'constitut', 'waiver', 'right', 'enforc', 'provis', 'instanc', 'involv', 'similar', 'user', 'content']",1
1093,"['portion', 'statement', 'find', 'unenforc', 'remain', 'portion', 'remain', 'full', 'forc', 'effect']",1
1094,"['pleas', 'advis', 'set', 'browser', 'disabl', 'cooki', 'technolog', 'may', 'abl', 'access', 'certain', 'part', 'servic', 'part', 'servic', 'work', 'properli']",1
1095,"['may', 'chang', 'privaci', 'polici', 'time', 'time', 'make', 'chang', 'notifi', 'revis', 'date', 'top', 'polici', 'chang', 'signific', 'provid', 'addit', 'notic', 'add', 'statement', 'homepag', 'send', 'email', 'notif', 'encourag', 'review', 'privaci', 'polici', 'whenev', 'access', 'servic', 'stay', 'inform', 'inform', 'practic', 'choic', 'avail']",0
1096,"['provid', 'access', 'and', 'or', 'copi', 'certain', 'inform', 'hold']",0
1097,"['term', 'use', 'notic', 'constitut', 'accept', 'chang', 'modif', 'otherwis', 'chang', 'modif', 'effect', 'within', 'thirti', '30', 'day', 'post', 'revis', 'site', 'unless', 'notifi', 'smugmug', 'within', 'thirti', '30', 'day', 'agre', 'chang', 'stop', 'use', 'servic']",0
1098,"['inform', 'advertis', 'partner', 'allow', 'opt', 'receiv', 'ad', 'base', 'web', 'brows', 'histori']",0
1099,"['specifi', 'whether', 'want', 'photo', 'access', 'public', 'access', 'select', 'privat', 'access', 'yahoo', 'id', 'password']",0
1100,"['copyright', 'licens', 'grant', 'yahoo', 'photo', 'graphic', 'audio', 'video', 'limit', 'sole', 'purpos', 'content', 'submit', 'make', 'avail', 'addit', 'flickr', 'integr', 'set', 'creativ', 'common', 'licens', 'choos']",0
1101,"['describ', 'privaci', 'statement', 'may', 'use', 'credit', 'report', 'credit', 'score', 'inform', 'obtain', 'analyz', 'sort', 'present', 'certain', 'inform', 'featur']",1
1102,"['due', 'recordkeep', 'inform', 'retent', 'requir', 'delet', 'inform', 'upon', 'deactiv', 'howev', 'disabl', 'account', 'stop', 'send', 'commun']",1
1103,"['furthermor', 'except', 'extent', 'necessari', 'legal', 'regulatori', 'recordkeep', 'purpos', 'anonym', 'data', 'member', 'profil', 'two', 'year', 'deactiv', 'account', 'may', 'take', 'littl', 'time', 'autom', 'backup', 'system', 'fulli', 'process', 'anonym', 'account', 'though']",1
1104,"['connect', 'advertis', 'servic', 'advertis', 'servic', 'provid', 'like', 'googl', 'analyt', 'may', 'use', 'cooki', 'web', 'beacon', 'similar', 'technolog', 'collect', 'behavior', 'inform', 'use', 'site', 'websit', 'order', 'perform', 'track', 'market', 'analyt', 'serv', 'advertis', 'like', 'interest', 'interest', 'base', 'advertis']",1
